bodyId,type,side,seed_bodyId,hex1,hex2,hex_source,seed_displaced_for_injectivity,seed_assignment_distance
720575941505662021,Mi1,R,720575941505662021,6,6,connectivity_candidate,False,0.0339137597
720575941505691973,Mi1,R,720575941505691973,15,12,connectivity_candidate,False,0.0348697365
720575941505725490,Mi1,R,720575941505725490,14,16,connectivity_candidate,False,0.0390355563
720575941505806386,Mi1,R,720575941505806386,-7,-9,connectivity_candidate,False,0.0346172391
720575941505834546,Mi1,R,720575941505834546,-3,-6,connectivity_candidate,False,0.0333468418
720575941506178213,Mi1,R,720575941506178213,-8,4,connectivity_candidate,False,0.495328863
720575941506292574,Mi1,R,720575941506292574,-5,-9,connectivity_candidate,False,0.0312826759
720575941506538881,Mi1,R,720575941506538881,-5,-14,connectivity_candidate,True,0.835147773
720575941506539137,Mi1,R,720575941506539137,4,4,connectivity_candidate,False,0.0335025594
720575941506684289,Mi1,R,720575941506684289,-6,6,connectivity_candidate,False,0.492313568
720575941506798686,Mi1,R,720575941506798686,-9,-1,connectivity_candidate,True,0.577887826
720575941506946398,Mi1,R,720575941506946398,-11,-7,connectivity_candidate,False,0.0602215728
720575941507007036,Mi1,R,720575941507007036,-10,-4,connectivity_candidate,False,0.0534091226
720575941507086977,Mi1,R,720575941507086977,-5,-17,connectivity_candidate,True,0.855445351
720575941507180894,Mi1,R,720575941507180894,-1,1,connectivity_candidate,False,0.033194404
720575941507404348,Mi1,R,720575941507404348,9,4,connectivity_candidate,False,0.0335973794
720575941507636389,Mi1,R,720575941507636389,-6,-16,connectivity_candidate,True,0.842304416
720575941507637413,Mi1,R,720575941507637413,-11,-13,connectivity_candidate,False,0.376159537
720575941507639842,Mi1,R,720575941507639842,8,-2,connectivity_candidate,False,0.0380452212
720575941507967548,Mi1,R,720575941507967548,-10,-19,connectivity_candidate,True,0.972282918
720575941507976226,Mi1,R,720575941507976226,-4,-18,connectivity_candidate,False,0.275897225
720575941507980604,Mi1,R,720575941507980604,15,16,connectivity_candidate,True,1.02186396
720575941508217111,Mi1,R,720575941508217111,1,11,connectivity_candidate,False,0.0339108884
720575941508424464,Mi1,R,720575941508424464,2,-8,connectivity_candidate,False,0.0332202342
720575941508670021,Mi1,R,720575941508670021,13,17,connectivity_candidate,False,0.0444951311
720575941508670789,Mi1,R,720575941508670789,6,7,connectivity_candidate,False,0.0338354893
720575941508908560,Mi1,R,720575941508908560,-10,8,connectivity_candidate,False,0.614755639
720575941509188050,Mi1,R,720575941509188050,6,-3,connectivity_candidate,False,0.037134337
720575941509488674,Mi1,R,720575941509488674,1,-14,connectivity_candidate,True,0.502783312
720575941509499682,Mi1,R,720575941509499682,-4,8,connectivity_candidate,False,0.495795778
720575941509572702,Mi1,R,720575941509572702,5,13,connectivity_candidate,False,0.0301970937
720575941509819777,Mi1,R,720575941509819777,6,15,connectivity_candidate,False,0.410825989
720575941510331265,Mi1,R,720575941510331265,0,1,connectivity_candidate,False,0.0342545076
720575941511229906,Mi1,R,720575941511229906,-2,-10,connectivity_candidate,False,0.0230800217
720575941512072145,Mi1,R,720575941512072145,-3,6,connectivity_candidate,False,0.0128903403
720575941512312017,Mi1,R,720575941512312017,-12,4,connectivity_candidate,False,0.569055916
720575941512359500,Mi1,R,720575941512359500,-8,10,connectivity_candidate,True,1.11539783
720575941512360268,Mi1,R,720575941512360268,9,18,connectivity_candidate,False,0.410094712
720575941513053251,Mi1,R,720575941513053251,-11,-2,connectivity_candidate,True,0.525899024
720575941513357379,Mi1,R,720575941513357379,11,12,connectivity_candidate,False,0.0329260581
720575941513643587,Mi1,R,720575941513643587,-3,5,connectivity_candidate,False,0.0164277933
720575941513723139,Mi1,R,720575941513723139,-16,-8,connectivity_candidate,False,0.0953146271
720575941514086243,Mi1,R,720575941514086243,-5,6,connectivity_candidate,False,0.486873229
720575941514086393,Mi1,R,720575941514086393,1,9,connectivity_candidate,False,0.0290843968
720575941514088547,Mi1,R,720575941514088547,10,11,connectivity_candidate,False,0.0325151992
720575941514151171,Mi1,R,720575941514151171,-7,-15,connectivity_candidate,True,0.828407644
720575941514169347,Mi1,R,720575941514169347,-2,4,connectivity_candidate,False,0.0225413155
720575941514175747,Mi1,R,720575941514175747,-13,-10,connectivity_candidate,False,0.28002066
720575941514208515,Mi1,R,720575941514208515,3,10,connectivity_candidate,False,0.0308573534
720575941514712979,Mi1,R,720575941514712979,11,11,connectivity_candidate,False,0.0325702656
720575941514734915,Mi1,R,720575941514734915,8,-3,connectivity_candidate,False,0.0395051371
720575941515021132,Mi1,R,720575941515021132,-17,-10,connectivity_candidate,True,0.660332764
720575941515284115,Mi1,R,720575941515284115,-13,-15,connectivity_candidate,False,0.343491278
720575941515334609,Mi1,R,720575941515334609,17,14,connectivity_candidate,False,0.0860829555
720575941515708921,Mi1,R,720575941515708921,-3,-2,connectivity_candidate,False,0.0378700716
720575941515756634,Mi1,R,720575941515756634,13,10,connectivity_candidate,False,0.0330607916
720575941516110739,Mi1,R,720575941516110739,3,-5,connectivity_candidate,False,0.0349916334
720575941516205459,Mi1,R,720575941516205459,-5,-10,connectivity_candidate,False,0.028457001
720575941516476995,Mi1,R,720575941516476995,-1,-17,connectivity_candidate,False,0.253388155
720575941516859139,Mi1,R,720575941516859139,3,-4,connectivity_candidate,False,0.0344735265
720575941517066083,Mi1,R,720575941517066083,4,-10,connectivity_candidate,False,0.0465816682
720575941517068378,Mi1,R,720575941517068378,0,-14,connectivity_candidate,True,0.510709864
720575941517207443,Mi1,R,720575941517207443,9,1,connectivity_candidate,False,0.0358709167
720575941517264131,Mi1,R,720575941517264131,8,14,connectivity_candidate,False,0.0339827844
720575941517395449,Mi1,R,720575941517395449,3,3,connectivity_candidate,False,0.0335822276
720575941517507032,Mi1,R,720575941517507032,-7,2,connectivity_candidate,False,0.72874331
720575941517727960,Mi1,R,720575941517727960,11,18,connectivity_candidate,False,0.0354193036
720575941517850072,Mi1,R,720575941517850072,-3,-1,connectivity_candidate,False,0.0376685339
720575941518578323,Mi1,R,720575941518578323,9,11,connectivity_candidate,False,0.0342894296
720575941518874540,Mi1,R,720575941518874540,2,0,connectivity_candidate,False,0.0343125339
720575941518916012,Mi1,R,720575941518916012,-8,-4,connectivity_candidate,False,0.0457130226
720575941519393203,Mi1,R,720575941519393203,9,14,connectivity_candidate,False,0.0343568367
720575941519515319,Mi1,R,720575941519515319,3,0,connectivity_candidate,False,0.034263281
720575941520867767,Mi1,R,720575941520867767,5,11,connectivity_candidate,False,0.032751158
720575941521042611,Mi1,R,720575941521042611,2,6,connectivity_candidate,False,0.0317720492
720575941521708279,Mi1,R,720575941521708279,-6,-2,connectivity_candidate,False,0.0425696643
720575941522504627,Mi1,R,720575941522504627,-2,8,connectivity_candidate,False,0.0265082524
720575941522599243,Mi1,R,720575941522599243,-10,5,connectivity_candidate,False,0.495647828
720575941522740915,Mi1,R,720575941522740915,8,9,connectivity_candidate,False,0.0347919504
720575941522790839,Mi1,R,720575941522790839,-15,-5,connectivity_candidate,True,1.04173204
720575941523141043,Mi1,R,720575941523141043,-1,15,connectivity_candidate,False,0.318519918
720575941524033099,Mi1,R,720575941524033099,-1,14,connectivity_candidate,True,0.683419654
720575941524712439,Mi1,R,720575941524712439,13,6,connectivity_candidate,False,0.0327216143
720575941525139481,Mi1,R,720575941525139481,-5,-5,connectivity_candidate,False,0.0387945304
720575941525348429,Mi1,R,720575941525348429,0,13,connectivity_candidate,False,0.0431103135
720575941525367140,Mi1,R,720575941525367140,4,0,connectivity_candidate,False,0.0344403457
720575941525675289,Mi1,R,720575941525675289,-6,9,connectivity_candidate,False,0.50526016
720575941525677337,Mi1,R,720575941525677337,-3,11,connectivity_candidate,False,0.0352441748
720575941525815652,Mi1,R,720575941525815652,6,-4,connectivity_candidate,False,0.0385791841
720575941526337958,Mi1,R,720575941526337958,-11,-6,connectivity_candidate,False,0.0584562324
720575941526906969,Mi1,R,720575941526906969,-3,-7,connectivity_candidate,False,0.0321501896
720575941527231654,Mi1,R,720575941527231654,3,-10,connectivity_candidate,False,0.0476164728
720575941527515268,Mi1,R,720575941527515268,-9,6,connectivity_candidate,False,0.505163525
720575941527571588,Mi1,R,720575941527571588,-4,6,connectivity_candidate,False,0.00903661671
720575941527636902,Mi1,R,720575941527636902,3,8,connectivity_candidate,False,0.0326843467
720575941527661444,Mi1,R,720575941527661444,11,-4,connectivity_candidate,False,0.0512909505
720575941527686054,Mi1,R,720575941527686054,12,12,connectivity_candidate,False,0.0337850055
720575941527904612,Mi1,R,720575941527904612,8,8,connectivity_candidate,False,0.035258318
720575941527925688,Mi1,R,720575941527925688,-1,-5,connectivity_candidate,False,0.0330204043
720575941527931012,Mi1,R,720575941527931012,4,-2,connectivity_candidate,False,0.0348186624
720575941527985592,Mi1,R,720575941527985592,3,16,connectivity_candidate,True,0.813540876
720575941528110681,Mi1,R,720575941528110681,-5,-8,connectivity_candidate,False,0.0335861779
720575941528138754,Mi1,R,720575941528138754,7,-2,connectivity_candidate,False,0.0371324826
720575941528257720,Mi1,R,720575941528257720,-10,3,connectivity_candidate,False,0.289292249
720575941528316548,Mi1,R,720575941528316548,5,0,connectivity_candidate,False,0.0346612981
720575941528484196,Mi1,R,720575941528484196,-2,7,connectivity_candidate,False,0.0171191861
720575941528484280,Mi1,R,720575941528484280,-4,-1,connectivity_candidate,False,0.0394524512
720575941528563801,Mi1,R,720575941528563801,-4,-9,connectivity_candidate,False,0.0295438984
720575941529782987,Mi1,R,720575941529782987,2,-14,connectivity_candidate,True,0.483617583
720575941531508867,Mi1,R,720575941531508867,3,-8,connectivity_candidate,False,0.0402598676
720575941531646339,Mi1,R,720575941531646339,8,12,connectivity_candidate,False,0.0332758273
720575941531745155,Mi1,R,720575941531745155,4,9,connectivity_candidate,False,0.030614676
720575941532005763,Mi1,R,720575941532005763,9,0,connectivity_candidate,False,0.0361126933
720575941532348619,Mi1,R,720575941532348619,11,2,connectivity_candidate,False,0.0344335002
720575941533097394,Mi1,R,720575941533097394,-12,-16,connectivity_candidate,True,0.822360715
720575941533099352,Mi1,R,720575941533099352,12,7,connectivity_candidate,False,0.0328904304
720575941533144042,Mi1,R,720575941533144042,-4,7,connectivity_candidate,False,0.489246633
720575941533336152,Mi1,R,720575941533336152,-15,-15,connectivity_candidate,False,0.334115488
720575941533472088,Mi1,R,720575941533472088,-9,5,connectivity_candidate,False,0.500446219
720575941533655218,Mi1,R,720575941533655218,3,13,connectivity_candidate,False,0.0340121737
720575941533677400,Mi1,R,720575941533677400,-6,-1,connectivity_candidate,False,0.0425077687
720575941533864114,Mi1,R,720575941533864114,-12,-7,connectivity_candidate,False,0.060747298
720575941533932554,Mi1,R,720575941533932554,2,-10,connectivity_candidate,False,0.0471728925
720575941533935626,Mi1,R,720575941533935626,-2,-15,connectivity_candidate,False,0.160128136
720575941533946890,Mi1,R,720575941533946890,0,-4,connectivity_candidate,False,0.0333471266
720575941533964993,Mi1,R,720575941533964993,-10,1,connectivity_candidate,True,0.626947807
720575941534061322,Mi1,R,720575941534061322,-8,9,connectivity_candidate,False,0.505359933
720575941534548506,Mi1,R,720575941534548506,1,-9,connectivity_candidate,False,0.0256138479
720575941534580568,Mi1,R,720575941534580568,3,-1,connectivity_candidate,False,0.0342911692
720575941534689985,Mi1,R,720575941534689985,-9,-2,connectivity_candidate,False,0.0494929641
720575941534756184,Mi1,R,720575941534756184,-4,-11,connectivity_candidate,False,0.0245598002
720575941535047706,Mi1,R,720575941535047706,3,-12,connectivity_candidate,True,0.623795428
720575941535081498,Mi1,R,720575941535081498,7,11,connectivity_candidate,False,0.0332872087
720575941535082522,Mi1,R,720575941535082522,1,7,connectivity_candidate,False,0.0276375195
720575941535433394,Mi1,R,720575941535433394,-3,-13,connectivity_candidate,False,0.103099935
720575941535778314,Mi1,R,720575941535778314,-10,-11,connectivity_candidate,False,0.278155199
720575941536237539,Mi1,R,720575941536237539,-12,-17,connectivity_candidate,True,0.809595267
720575941536250851,Mi1,R,720575941536250851,2,-13,connectivity_candidate,True,0.484617759
720575941536251619,Mi1,R,720575941536251619,-15,-16,connectivity_candidate,True,1.30446756
720575941536418058,Mi1,R,720575941536418058,10,-2,connectivity_candidate,False,0.0424016266
720575941536942834,Mi1,R,720575941536942834,-7,-8,connectivity_candidate,False,0.0388252642
720575941537455843,Mi1,R,720575941537455843,3,5,connectivity_candidate,False,0.0332906611
720575941537923354,Mi1,R,720575941537923354,7,-9,connectivity_candidate,False,0.174738711
720575941538268392,Mi1,R,720575941538268392,14,13,connectivity_candidate,False,0.0337950971
720575941538631373,Mi1,R,720575941538631373,3,6,connectivity_candidate,False,0.0350274239
720575941538876565,Mi1,R,720575941538876565,6,2,connectivity_candidate,False,0.0342421864
720575941538904701,Mi1,R,720575941538904701,-8,-7,connectivity_candidate,False,0.0438989917
720575941538908029,Mi1,R,720575941538908029,-7,5,connectivity_candidate,False,0.49453737
720575941538919139,Mi1,R,720575941538919139,-7,-11,connectivity_candidate,False,0.0299464116
720575941538985187,Mi1,R,720575941538985187,7,2,connectivity_candidate,False,0.0343482257
720575941539187033,Mi1,R,720575941539187033,-3,-10,connectivity_candidate,False,0.0252710281
720575941539233768,Mi1,R,720575941539233768,0,6,connectivity_candidate,False,0.0258325859
720575941539337049,Mi1,R,720575941539337049,-2,-7,connectivity_candidate,False,0.0308335089
720575941539529950,Mi1,R,720575941539529950,-1,0,connectivity_candidate,False,0.0350835068
720575941540122005,Mi1,R,720575941540122005,-4,-5,connectivity_candidate,False,0.0367141832
720575941540332693,Mi1,R,720575941540332693,1,-5,connectivity_candidate,False,0.0323803916
720575941540598108,Mi1,R,720575941540598108,3,17,connectivity_candidate,True,1.16456226
720575941540868125,Mi1,R,720575941540868125,-14,-14,connectivity_candidate,False,0.335376271
720575941540878834,Mi1,R,720575941540878834,10,17,connectivity_candidate,False,0.0356961895
720575941540927773,Mi1,R,720575941540927773,2,16,connectivity_candidate,False,0.368560906
720575941541095260,Mi1,R,720575941541095260,14,8,connectivity_candidate,False,0.0323836943
720575941541150300,Mi1,R,720575941541150300,5,12,connectivity_candidate,False,0.0296447496
720575941541152973,Mi1,R,720575941541152973,15,17,connectivity_candidate,True,0.972771314
720575941541294109,Mi1,R,720575941541294109,0,11,connectivity_candidate,False,0.0353921869
720575941541570941,Mi1,R,720575941541570941,-14,-15,connectivity_candidate,False,0.340375578
720575941541713869,Mi1,R,720575941541713869,0,15,connectivity_candidate,False,0.0196473085
720575941542703645,Mi1,R,720575941542703645,7,12,connectivity_candidate,False,0.0329449187
720575941542903301,Mi1,R,720575941542903301,-8,-13,connectivity_candidate,True,0.812737139
720575941543311109,Mi1,R,720575941543311109,14,1,connectivity_candidate,False,0.023321006
720575941543901532,Mi1,R,720575941543901532,-2,1,connectivity_candidate,False,0.0334846065
720575941544023581,Mi1,R,720575941544023581,-7,-14,connectivity_candidate,False,0.0258206922
720575941544402620,Mi1,R,720575941544402620,2,14,connectivity_candidate,False,0.0570321863
720575941544503581,Mi1,R,720575941544503581,-12,-2,connectivity_candidate,False,0.694133303
720575941545050217,Mi1,R,720575941545050217,9,6,connectivity_candidate,False,0.0332858181
720575941545101673,Mi1,R,720575941545101673,15,1,connectivity_candidate,False,0.0207773034
720575941545862580,Mi1,R,720575941545862580,3,11,connectivity_candidate,False,0.0312125261
720575941546102617,Mi1,R,720575941546102617,2,2,connectivity_candidate,False,0.0338502601
